STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/24/2011,,,,0,0,0,53,31,34
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/25/2011,,,,0,0,0,54,34,36
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/26/2011,,,,0,0,0,45,17,19
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/27/2011,,,,0,0,0,36,18,32
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/28/2011,,,,0,0,0,43,22,27
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/29/2011,,,,0,0,0,42,23,30
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",11/30/2011,,,,0,0,0,45,29,35
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/1/2011,,,,0.09,0.1,0,35,20,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/2/2011,,,,0,0,0,33,13,20
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/3/2011,,,,0,0,0,29,15,16
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/4/2011,,,,0,0,0,28,16,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/5/2011,,,,0,0,0,30,1,11
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/6/2011,,,,0,0,0,21,7,19
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/7/2011,,,,0,0,0,28,7,16
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/8/2011,,,,0,0,0,31,7,12
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/9/2011,,,,0,0,0,32,11,13
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/10/2011,,,,0,0,0,35,9,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/11/2011,,,,0,0,0,37,11,21
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/12/2011,,,,0,0,0,33,14,26
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/13/2011,,,,0,0,0,41,17,26
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/14/2011,,,,0,0,0,34,21,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/15/2011,,,,0,0,0,35,15,16
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/16/2011,,,,0,0,0,33,15,26
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/17/2011,,,,0,0,0,35,13,21
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/18/2011,,,,0,0,0,35,13,14
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/19/2011,,,,0,0,0,35,13,21
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/20/2011,,,,0,0,0,34,12,17
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/21/2011,,,,0,0,0,32,12,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/22/2011,,,,0.06,0,0,29,4,17
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/23/2011,,,,0,0,0,23,2,9
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/24/2011,,,,0,0,0,22,2,2
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/25/2011,,,,0,0,0,34,2,33
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/26/2011,,,,0,0,0,34,15,22
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/27/2011,,,,0,0,0,36,19,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/28/2011,,,,0,0,0,39,23,35
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/29/2011,,,,0.01,0,0,46,35,41
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/30/2011,,,,0,0,0,50,37,48
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",12/31/2011,,,,0.07,0,0,56,24,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/1/2012,,,,0,0,0,31,18,21
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/2/2012,,,,0,0,0,34,17,18
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/3/2012,,,,0,0,0,45,18,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/4/2012,,,,0,0,0,45,19,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/5/2012,,,,0,0,0,42,20,28
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/6/2012,,,,0,0,0,50,24,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/7/2012,,,,0,0,0,31,20,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/8/2012,,,,0,0,0,30,22,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/9/2012,,,,0,0,0,33,14,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/10/2012,,,,0,0,0,36,15,26
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/11/2012,,,,0,0,0,40,13,19
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/12/2012,,,,0,0,0,28,4,9
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/13/2012,,,,0,0,0,29,7,12
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/14/2012,,,,0,0,0,34,12,13
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/15/2012,,,,0,0,0,49,12,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/16/2012,,,,0,0,0,44,15,20
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/17/2012,,,,0,0,0,27,9,14
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/18/2012,,,,0,0,0,30,14,27
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/19/2012,,,,0.06,0,0,36,27,36
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/20/2012,,,,0.2,0,0,40,34,35
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/21/2012,,,,0.45,0,0,43,35,37
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/22/2012,,,,0.07,0,0,41,25,26
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/23/2012,,,,0,0,0,35,26,35
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/24/2012,,,,0.14,0,0,35,16,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/25/2012,,,,0,0,0,34,24,34
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/26/2012,,,,0,0,0,45,33,39
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/27/2012,,,,0.17,0,0,39,22,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/28/2012,,,,0,0,0,32,19,28
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/29/2012,,,,0,0,0,35,22,22
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/30/2012,,,,0,0,0,40,22,40
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",1/31/2012,,,,0,0,0,43,22,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/1/2012,,,,0,0,0,40,23,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/2/2012,,,,0.01,0,0,42,23,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/3/2012,,,,0,0,0,35,21,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/4/2012,,,,0,0,0,39,20,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/5/2012,,,,0,0,0,41,16,17
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/6/2012,,,,0,0,0,38,14,16
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/7/2012,,,,0,0,0,37,16,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/8/2012,,,,0,0,0,41,22,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/9/2012,,,,0.13,0,0,33,25,30
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/10/2012,,,,0.13,0,0,36,30,31
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/11/2012,,,,0,0,0,36,26,34
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/12/2012,,,,0,0,0,41,32,33
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/13/2012,,,,0.05,0.5,1,35,31,31
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/14/2012,,,,0,0,0,43,25,28
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/15/2012,,,,0,0,0,35,27,30
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/16/2012,,,,0,0,0,39,23,27
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/17/2012,,,,0,0,0,34,24,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/18/2012,,,,0,0,0,41,29,34
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/19/2012,,,,0.06,0,0,40,21,22
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/20/2012,,,,0,0,0,32,21,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/21/2012,,,,0.04,0,0,35,27,33
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/22/2012,,,,0,0,0,43,33,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/23/2012,,,,0,0,0,50,25,33
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/24/2012,,,,0,0,0,40,23,27
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/25/2012,,,,0,0,0,43,27,30
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/26/2012,,,,0,0,0,35,21,27
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/27/2012,,,,0,0,0,32,20,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/28/2012,,,,0.07,0.5,1,38,23,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",2/29/2012,,,,0,0,0,38,23,31
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/1/2012,,,,0.07,1,1,39,21,24
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/2/2012,,,,0,,,31,16,23
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/3/2012,,,,0,0,0,36,17,35
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/4/2012,,,,0,0,0,45,34,44
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/5/2012,,,,0,,,52,27,46
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/6/2012,,,,0,,,58,31,31
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/7/2012,,,,0,,,31,15,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/8/2012,,,,0,,,37,21,28
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/9/2012,,,,0,0,9,46,23,40
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/10/2012,,,,0,0,0,55,24,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/11/2012,,,,0,,,59,37,56
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/12/2012,,,,0,,,60,34,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/13/2012,,,,0,,,58,42,50
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/14/2012,,,,0,,,57,38,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/15/2012,,,,0.05,0,0,54,39,49
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/16/2012,,,,0.05,0,0,59,45,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/17/2012,,,,0.14,,,53,41,48
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/18/2012,,,,0.16,,,53,33,33
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/19/2012,,,,0.39,0.5,,40,25,25
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/20/2012,,,,0.09,,0,39,22,26
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/21/2012,,,,0,0,0,43,26,41
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/22/2012,,,,0,0,0,57,41,56
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/23/2012,,,,0,,,68,47,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/24/2012,,,,0,,,64,33,53
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/25/2012,,,,0,,,70,52,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/26/2012,,,,0,0,0,70,43,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/27/2012,,,,0.08,0,0,47,34,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/28/2012,,,,0,0,0,57,43,53
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/29/2012,,,,0.02,,,55,31,39
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/30/2012,,,,0.04,,,47,38,46
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",3/31/2012,,,,0.01,,,55,46,53
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/1/2012,,,,0,0,0,73,36,36
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/2/2012,,,,0.01,0,0,48,27,38
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/3/2012,,,,0,0,0,50,24,44
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/4/2012,,,,0,0,0,60,39,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/5/2012,,,,0,0,0,63,29,35
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/6/2012,,,,0.06,1.5,,50,28,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/7/2012,,,,0,0,0,47,23,29
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/8/2012,,,,0,0,0,55,29,46
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/9/2012,,,,0,0,0,69,32,54
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/10/2012,,,,0,0,0,73,36,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/11/2012,,,,0,0,0,76,45,69
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/12/2012,,,,0.19,0,0,74,39,41
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/13/2012,,,,0.12,0,0,53,35,37
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/14/2012,,,,0,0,0,54,29,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/15/2012,,,,0,0,0,61,38,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/16/2012,,,,0,0,0,57,33,38
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/17/2012,,,,0.13,0,0,59,38,49
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/18/2012,,,,0.01,0,0,60,45,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/19/2012,,,,0,0,0,59,39,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/20/2012,,,,0.04,0,0,59,42,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/21/2012,,,,0,0,0,70,41,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/22/2012,,,,0,0,0,78,45,59
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/23/2012,,,,0,0,0,83,48,66
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/24/2012,,,,0,0,0,85,52,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/25/2012,,,,0,0,0,79,45,
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/26/2012,,,,0,0,0,71,45,62
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/27/2012,,,,0.17,0,0,69,35,39
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/28/2012,,,,0,0,0,45,31,38
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/29/2012,,,,0,0,0,52,31,39
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",4/30/2012,,,,0,0,0,58,31,53
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/1/2012,,,,0.02,0,0,66,43,48
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/2/2012,,,,0,0,0,58,40,48
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/3/2012,,,,0,0,0,58,44,56
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/4/2012,,,,0,0,0,62,46,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/5/2012,,,,0.02,0,0,64,36,37
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/6/2012,,,,0,0,0,53,32,39
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/7/2012,,,,0,0,0,57,30,39
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/8/2012,,,,0,0,0,66,37,49
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/9/2012,,,,0,0,0,72,42,58
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/10/2012,,,,0,0,0,80,43,47
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/11/2012,,,,0,0,0,62,35,49
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/12/2012,,,,0,0,0,65,39,50
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/13/2012,,,,0,0,0,70,39,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/14/2012,,,,0,0,0,75,42,64
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/15/2012,,,,0,0,0,81,48,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/16/2012,,,,0,0,0,87,52,71
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/17/2012,,,,0,0,0,83,54,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/18/2012,,,,0,0,0,74,47,51
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/19/2012,,,,0,0,0,63,43,52
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/20/2012,,,,0,0,0,68,44,62
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/21/2012,,,,0,0,0,77,49,69
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/22/2012,,,,0,0,0,86,55,59
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/23/2012,,,,0,0,0,69,44,56
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/24/2012,,,,0.08,0,0,60,38,43
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/25/2012,,,,0,0,0,58,42,49
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/26/2012,,,,0.12,0,0,66,41,45
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/27/2012,,,,1,0,0,52,37,41
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/28/2012,,,,0.4,0,0,53,39,52
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/29/2012,,,,0,0,0,65,44,64
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/30/2012,,,,0,0,0,75,50,54
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",5/31/2012,,,,0,0,0,76,49,58
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/1/2012,,,,0,0,0,77,56,68
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/2/2012,,,,0,0,0,81,55,67
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/3/2012,,,,0,0,0,85,59,69
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/4/2012,,,,0,0,0,85,58,68
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/5/2012,,,,0,0,0,91,47,52
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/6/2012,,,,0.1,0,0,79,38,41
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/7/2012,,,,0,0,0,59,37,47
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/8/2012,,,,0,0,0,72,47,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/9/2012,,,,0.03,0,0,72,44,48
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/10/2012,,,,0.11,0,0,72,38,50
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/11/2012,,,,0,0,0,68,39,67
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/12/2012,,,,0,0,0,73,48,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/13/2012,,,,0,0,0,80,55,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/14/2012,,,,0,0,0,75,50,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/15/2012,,,,0,0,0,76,48,59
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/16/2012,,,,0,0,0,73,47,60
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/17/2012,,,,0,0,0,80,59,70
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/18/2012,,,,0,0,0,86,57,65
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/19/2012,,,,0,0,0,76,43,54
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/20/2012,,,,0,0,0,67,42,56
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/21/2012,,,,0,0,0,75,45,74
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/22/2012,,,,0,0,0,85,57,64
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/23/2012,,,,0,0,0,89,58,64
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/24/2012,,,,0,0,0,89,59,77
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/25/2012,,,,0,0,0,,,
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/26/2012,,,,0,0,0,93,59,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/27/2012,,,,0,0,0,73,46,60
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/28/2012,,,,0,0,0,81,49,57
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/29/2012,,,,0,0,0,92,53,67
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",6/30/2012,,,,0,0,0,,,
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/1/2012,,,,0,0,0,92,54,71
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/2/2012,,,,0,0,0,86,59,66
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/3/2012,,,,0,0,0,91,62,72
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/4/2012,,,,0,0,0,83,57,62
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/5/2012,,,,0,0,0,88,62,67
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/6/2012,,,,0,0,0,70,51,60
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/7/2012,,,,0,0,0,88,54,72
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/8/2012,,,,0,0,0,91,54,68
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/9/2012,,,,0,0,0,91,56,76
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/10/2012,,,,0,0,0,93,59,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/11/2012,,,,0,,,96,60,61
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/12/2012,,,,0,0,0,90,57,60
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/13/2012,,,,0,0,0,98,60,72
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/14/2012,,,,0.12,0,0,82,66,68
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/15/2012,,,,0.36,0,0,80,58,67
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/16/2012,,,,0.1,0,0,86,63,66
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/17/2012,,,,0,0,0,76,55,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/18/2012,,,,0,0,0,87,55,71
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/19/2012,,,,0,0,0,92,55,92
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/20/2012,,,,0,0,0,94,68,83
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/21/2012,,,,0,0,0,94,65,76
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/22/2012,,,,0,0,0,91,65,83
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/23/2012,,,,0.1,0,0,89,58,63
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/24/2012,,,,0,0,0,91,63,71
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/25/2012,,,,0,0,0,83,59,77
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/26/2012,,,,0,0,0,90,55,78
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/27/2012,,,,0,0,0,96,71,81
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/28/2012,,,,0,0,0,95,55,59
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/29/2012,,,,0,0,0,96,57,67
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/30/2012,,,,0,0,0,94,57,64
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",7/31/2012,,,,0,0,0,98,60,82
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",8/1/2012,,,,0,0,0,92,63,77
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",8/2/2012,,,,0,0,0,91,57,79
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",8/3/2012,,,,0,0,0,89,58,65
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",8/4/2012,,,,0,0,0,84,50,55
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",8/5/2012,,,,0,0,0,88,52,62
USC00100915,"BLACKFOOT FIRE DEPARTMENT, ID US",8/6/2012,,,,0,0,0,96,62,83
